,Opening Price,High,Low,Close,Adjusted Close,Volume,Dividend Amount,Company,Date
249,34.0500,42.0000,32.9000,41.2200,13.4625,340843300,0.0000,QCOM,2002-11-29
250,28.2000,37.1000,27.3300,34.5200,11.2743,417331400,0.0000,QCOM,2002-10-31
251,27.3900,31.0700,25.1000,27.6200,9.0207,305378200,0.0000,QCOM,2002-09-30
252,25.7500,30.6800,23.2100,27.7100,9.0501,266445900,0.0000,QCOM,2002-08-30
253,27.2500,31.3900,24.2400,27.4800,8.9750,357041600,0.0000,QCOM,2002-07-31
254,32.4600,34.0000,24.5000,27.4900,8.9783,381034800,0.0000,QCOM,2002-06-28
255,29.7600,33.9600,24.6300,31.6400,10.3337,330231800,0.0000,QCOM,2002-05-31
256,37.1000,40.3500,28.5600,30.1600,9.8503,301551500,0.0000,QCOM,2002-04-30
257,33.8000,44.6500,33.4800,37.6400,12.2933,259608900,0.0000,QCOM,2002-03-28
258,43.9900,43.9900,31.0300,33.2500,10.8595,372445600,0.0000,QCOM,2002-02-28
259,50.9700,53.3400,41.2600,44.0500,14.3868,355425400,0.0000,QCOM,2002-01-31
260,59.0800,62.2500,49.3700,50.5000,16.4934,221066500,0.0000,QCOM,2001-12-31
261,49.9400,62.4900,49.0000,58.7200,19.1781,316734300,0.0000,QCOM,2001-11-30
262,47.2500,57.0000,38.3100,49.1200,16.0427,485249400,0.0000,QCOM,2001-10-31
263,58.7500,59.0000,42.6000,47.5400,15.5267,292807400,0.0000,QCOM,2001-09-28
264,64.2100,68.8700,58.0300,58.8500,19.2205,239765400,0.0000,QCOM,2001-08-31
265,57.5400,67.9500,55.2200,63.2300,20.6510,273690000,0.0000,QCOM,2001-07-31
266,61.2500,65.5300,47.9800,58.4800,19.0997,224268900,0.0000,QCOM,2001-06-29
267,56.7200,71.0400,55.2000,60.7400,19.8378,250897100,0.0000,QCOM,2001-05-31
268,55.5000,66.5000,42.7500,57.3600,18.7339,393220700,0.0000,QCOM,2001-04-30
269,55.1300,66.4700,47.2500,56.6300,18.4955,439072500,0.0000,QCOM,2001-03-30
