,Opening Price,High,Low,Close,Adjusted Close,Volume,Dividend Amount,Company,Date
152,13.8800,15.4200,13.8600,15.4000,3.5329,280103400,0.0000,NVDA,2010-12-31
153,12.1000,13.8400,11.9400,13.6090,3.1220,363482500,0.0000,NVDA,2010-11-30
154,11.8500,12.2400,10.3800,12.0205,2.7576,395079600,0.0000,NVDA,2010-10-29
155,9.4700,12.3600,9.3400,11.6820,2.6799,438329100,0.0000,NVDA,2010-09-30
156,9.3500,10.2500,8.6500,9.3250,2.1392,485321400,0.0000,NVDA,2010-08-31
157,10.2400,11.4800,8.9200,9.1900,2.1083,480914200,0.0000,NVDA,2010-07-30
158,12.9600,13.1100,10.2087,10.2100,2.3423,342314800,0.0000,NVDA,2010-06-30
159,15.7900,15.8800,11.8500,13.1400,3.0144,519318000,0.0000,NVDA,2010-05-28
160,17.4800,18.1300,15.7000,15.7100,3.6040,427749500,0.0000,NVDA,2010-04-30
161,16.2100,18.3400,16.0800,17.4000,3.9917,293695400,0.0000,NVDA,2010-03-31
162,15.4500,17.9000,15.3200,16.2000,3.7164,321533100,0.0000,NVDA,2010-02-26
163,18.5100,18.9600,15.1500,15.3900,3.5306,322462300,0.0000,NVDA,2010-01-29
164,13.1300,18.9500,13.0600,18.6800,4.2853,409291700,0.0000,NVDA,2009-12-31
165,11.9400,13.9100,11.5600,13.0600,2.9961,321455400,0.0000,NVDA,2009-11-30
166,14.9800,14.9800,11.9000,11.9600,2.7437,387967700,0.0000,NVDA,2009-10-30
167,14.5100,16.5800,13.9500,15.0300,3.4480,301908400,0.0000,NVDA,2009-09-30
168,13.2400,15.0300,12.7200,14.5200,3.3310,330673100,0.0000,NVDA,2009-08-31
169,11.3600,13.2100,9.7100,12.9300,2.9662,399868700,0.0000,NVDA,2009-07-31
170,10.5500,12.2000,10.0850,11.2900,2.5900,366978000,0.0000,NVDA,2009-06-30
171,11.4500,12.3900,8.3300,10.4300,2.3927,535113300,0.0000,NVDA,2009-05-29
172,9.7400,12.0800,9.3700,11.4800,2.6336,440717600,0.0000,NVDA,2009-04-30
173,7.9500,11.8500,7.4700,9.8600,2.2620,554715300,0.0000,NVDA,2009-03-31
174,7.8300,9.9700,7.2100,8.2800,1.8995,407576600,0.0000,NVDA,2009-02-27
175,8.0700,9.4300,7.0800,7.9500,1.8238,381683000,0.0000,NVDA,2009-01-30
176,7.1700,9.4500,6.7400,8.0700,1.8513,291967300,0.0000,NVDA,2008-12-31
177,8.9500,9.1100,5.7500,7.4700,1.7137,305049200,0.0000,NVDA,2008-11-28
178,10.5500,10.7400,5.9700,8.7600,2.0096,511119300,0.0000,NVDA,2008-10-31
179,12.8500,12.9600,8.8000,10.7100,2.4570,493061400,0.0000,NVDA,2008-09-30
180,11.1400,14.1200,10.5500,12.6400,2.8997,466137200,0.0000,NVDA,2008-08-29
181,18.5500,18.7800,10.7000,11.4400,2.6244,569047700,0.0000,NVDA,2008-07-31
182,24.7000,25.3500,18.5900,18.7200,4.2945,429096400,0.0000,NVDA,2008-06-30
183,20.8000,25.3100,20.7000,24.7000,5.6664,509841300,0.0000,NVDA,2008-05-30
184,20.3800,21.0600,17.6100,20.5500,4.7143,415607700,0.0000,NVDA,2008-04-30
185,21.3600,21.6700,17.3100,19.7900,4.5400,398398200,0.0000,NVDA,2008-03-31
186,24.5400,27.5900,21.1600,21.3900,4.9070,340753600,0.0000,NVDA,2008-02-29
187,34.1200,34.2500,22.3300,24.5900,5.6411,387405800,0.0000,NVDA,2008-01-31
188,32.0000,36.4000,31.3500,34.0200,7.8044,189535800,0.0000,NVDA,2007-12-31
189,34.8300,38.2000,29.1100,31.5400,7.2355,301416700,0.0000,NVDA,2007-11-30
190,36.6500,39.6700,32.5600,35.3800,8.1164,266724100,0.0000,NVDA,2007-10-31
191,51.3900,54.0000,31.8300,36.2400,8.3137,214122134,0.0000,NVDA,2007-09-28
192,45.1000,51.3500,40.5000,51.1600,7.8243,261503271,0.0000,NVDA,2007-08-31
193,41.9000,47.9300,41.7700,45.7600,6.9985,173697603,0.0000,NVDA,2007-07-31
194,35.0300,43.8700,34.4200,41.3100,6.3179,241007871,0.0000,NVDA,2007-06-29
195,33.4900,36.0000,32.2000,34.6390,5.2976,210348803,0.0000,NVDA,2007-05-31
196,28.7100,33.9400,28.2800,32.8900,5.0301,225335936,0.0000,NVDA,2007-04-30
197,30.3300,31.6000,28.0400,28.7800,4.4016,245387203,0.0000,NVDA,2007-03-30
198,30.3600,34.9100,30.3000,31.0000,4.7411,224514870,0.0000,NVDA,2007-02-28
199,37.0700,37.5200,29.9110,30.6500,4.6876,284456337,0.0000,NVDA,2007-01-31
200,36.5800,38.9600,34.9000,37.0100,5.6603,166812404,0.0000,NVDA,2006-12-29
201,34.4100,37.2900,31.5200,36.9900,5.6572,224257537,0.0000,NVDA,2006-11-30
